"endTime","artistName","trackName","msPlayed"
"2022-03-30 07:06","MC Einstein","Titig",259114
"2022-03-30 07:09","Zack Tabudlo","Binibini",221538
"2022-03-30 07:21","Kitchie Nadal","Same Ground",267680
"2022-03-30 07:25","Ebe Dancel","Bawat Daan",218984
"2022-03-30 07:48","Ang Walang Kwentang Podcast","Sabi ni Penny, “I Saw The Sign”. Sabi ni Julia Barretto, “I Saw The Seniors.” Feat. Julia Barretto",142612
"2022-03-30 07:52","Callalily","Magbalik",326813
"2022-03-30 08:02","Orange & Lemons","Hanggang Kailan - Umuwi Ka Na Baby",2506
"2022-03-31 11:08","Orange & Lemons","Hanggang Kailan - Umuwi Ka Na Baby",1080
"2022-03-31 11:08","Eraserheads","Ang Huling El Bimbo",14695
"2022-03-31 11:08","Eraserheads","Ligaya",1995
"2022-03-31 11:12","The Maine","Loved You A Little (with Taking Back Sunday and Charlotte Sands)",207280
"2022-03-31 11:26","Coldplay","My Universe",199922
"2022-04-01 12:20","BTS","Dynamite",199053
"2022-04-01 12:24","Sam Concepcion","Diwata (Miss Universe Philippines 2021)",210959
"2022-04-01 12:35","Machine Gun Kelly","my ex's best friend (with blackbear)",72006
"2022-04-02 06:46","Ang Walang Kwentang Podcast","Sabi ni Penny, “I Saw The Sign”. Sabi ni Julia Barretto, “I Saw The Seniors.” Feat. Julia Barretto",1416540
"2022-04-02 11:56","J Balvin","Sigue",6705
"2022-04-02 11:56","Tate McRae","chaotic",7644
"2022-04-02 11:59","NIKI","Every Summertime",215686
"2022-04-02 12:03","The Maine","Loved You A Little (with Taking Back Sunday and Charlotte Sands)",207280
"2022-04-02 12:07","Zack Tabudlo","Habang Buhay",244067
"2022-04-02 12:20","BTS","Butter",88864
"2022-04-03 04:53","BTS","Butter",75931
"2022-04-03 04:57","Coldplay","My Universe",228000
"2022-04-03 05:14","Paramore","Brick by Boring Brick",220928
"2022-04-04 09:11","Paramore","Brick by Boring Brick",33416
"2022-04-04 09:12","Fall Out Boy","Thnks fr th Mmrs",8547
"2022-04-04 09:15","Fall Out Boy","Thnks fr th Mmrs",193339
"2022-04-04 09:25","NIKI","Every Summertime",1930
"2022-04-04 09:25","Paramore","Brick by Boring Brick",240598
"2022-04-04 09:25","BTS","Butter - Megan Thee Stallion Remix",889
"2022-04-04 09:25","Khalid","Better",1186
"2022-04-04 09:29","NIKI","Every Summertime",215686
"2022-04-04 09:32","BTS","Butter - Megan Thee Stallion Remix",164457
"2022-04-04 09:35","BTS","Film out",214620
"2022-04-04 09:38","Machine Gun Kelly","my ex's best friend (with blackbear)",139460
"2022-04-04 09:48","Jawsh 685","Savage Love (Laxed – Siren Beat) [BTS Remix]",15578
"2022-04-04 13:37","Jawsh 685","Savage Love (Laxed – Siren Beat) [BTS Remix]",11488
"2022-04-04 13:37","Twenty One Pilots","Shy Away",5638
"2022-04-04 13:37","Coldplay","My Universe - SUGA's Remix",1297
"2022-04-04 13:37","Taylor Swift","Welcome To New York",23
"2022-04-04 13:40","Rex Orange County","Always",197333
"2022-04-04 13:44","Sam Concepcion","Diwata (Miss Universe Philippines 2021)",210959
"2022-04-04 13:58","Zack Tabudlo","Pano",15370
"2022-04-05 09:36","Zack Tabudlo","Pano",89891
"2022-04-05 09:39","Rex Orange County","KEEP IT UP",183000
"2022-04-05 09:42","The Maine","Lips",158092
"2022-04-05 10:29","BTS","Permission to Dance",26427
"2022-04-06 03:12","Ang Walang Kwentang Podcast","“Love is a Garden That Moves in Mysterious Ways.” - a Streamer’s Quote",592320
"2022-04-06 05:22","BTS","Butter",12280
"2022-04-06 05:22","The Maine","Loved You A Little (with Taking Back Sunday and Charlotte Sands)",1350
"2022-04-06 05:25","Rex Orange County","10/10",146093
"2022-04-06 05:28","Fall Out Boy","Thnks fr th Mmrs",203506
"2022-04-06 05:33","Zack Tabudlo","Pano",254400
"2022-04-06 05:45","Zack Tabudlo","Habang Buhay",82943
"2022-04-06 15:12","Ang Walang Kwentang Podcast","No More FOMO: Films and Series Na Sana’y Kami’y Naki-Usow",6545
"2022-04-06 15:42","Ang Walang Kwentang Podcast","“Love is a Garden That Moves in Mysterious Ways.” - a Streamer’s Quote",1117043
"2022-04-07 12:11","Zack Tabudlo","Habang Buhay",244067
"2022-04-07 12:15","The Maine","Black Butterflies and Déjà Vu",203057
"2022-04-07 12:29","Zack Tabudlo","Pano",128214
"2022-04-08 08:48","Zack Tabudlo","Pano",126317
"2022-04-08 08:51","Jawsh 685","Savage Love (Laxed – Siren Beat) [BTS Remix]",184905
"2022-04-08 08:54","Rex Orange County","Always",197333
"2022-04-08 08:58","Coldplay","My Universe",228000
"2022-04-08 09:01","BTS","Permission to Dance",187585
"2022-04-08 09:04","The Maine","Lips",158092
"2022-04-08 09:15","Alfie Castley","Teenage Mona Lisa",101086
"2022-04-09 02:33","blackbear","I felt that",5143
"2022-04-09 02:36","Rex Orange County","10/10",146093
"2022-04-09 02:38","BTS","Butter",164441
"2022-04-09 02:42","BTS","Dynamite",199053
"2022-04-09 02:54","Twenty One Pilots","Good Day",26831
"2022-04-11 10:37","Coldplay","My Universe",1211
"2022-04-11 10:41","Coldplay","My Universe",228000
"2022-04-11 11:04","The Maine","Loved You A Little (with Taking Back Sunday and Charlotte Sands)",168479
"2022-04-12 08:01","The Maine","Loved You A Little (with Taking Back Sunday and Charlotte Sands)",23
"2022-04-12 08:01","Paramore","Brick by Boring Brick",23
"2022-04-12 08:01","Shawn Mendes","When You're Gone",5227
"2022-04-12 08:01","Machine Gun Kelly","my ex's best friend (with blackbear)",4141
"2022-04-12 08:01","blackbear","I felt that",23
"2022-04-12 08:01","Sam Concepcion","Diwata (Miss Universe Philippines 2021)",759
"2022-04-12 08:01","Alfie Castley","Teenage Mona Lisa",1205
"2022-04-12 08:01","Rex Orange County","KEEP IT UP",798
"2022-04-12 08:05","Sam Concepcion","Diwata (Miss Universe Philippines 2021)",210959
"2022-04-12 08:09","Zack Tabudlo","Habang Buhay",244067
"2022-04-12 08:32","BTS","Dynamite",4712
"2022-04-12 10:43","Rex Orange County","Always",1316
"2022-04-12 10:43","Rex Orange County","KEEP IT UP",4362
"2022-04-12 10:44","Twenty One Pilots","The Hype",11678
"2022-04-12 10:48","Twenty One Pilots","The Hype",253720
"2022-04-12 10:52","Rex Orange County","Television / So Far So Good",262600
"2022-04-12 10:56","Paramore","Rose-Colored Boy",212853
"2022-04-12 11:01","Twenty One Pilots","The Judge",297760
"2022-04-12 11:19","Juice WRLD","Lucid Dreams",239835
"2022-04-12 11:23","Rex Orange County","Never Had The Balls",236893
"2022-04-12 11:26","The Maine","Diet Soda Society",180187
"2022-04-12 11:31","Khalid","Hundred",277080
"2022-04-12 11:35","Rex Orange County","Best Friend",262231
"2022-04-12 11:39","Fall Out Boy","Lake Effect Kid",220533
"2022-04-12 11:44","Twenty One Pilots","Cut My Lip",282613
"2022-04-12 11:47","The Maine","Don't Come Down",192825
"2022-04-12 11:50","Khalid","Twenty One",184200
"2022-04-12 11:54","Rex Orange County","Corduroy Dreams",206974
"2022-04-12 11:58","Twenty One Pilots","Trees",267386
"2022-04-12 12:02","The Maine","How Do You Feel?",262314
"2022-04-12 12:07","Twenty One Pilots","Holding on to You",263733
"2022-04-12 12:11","Khalid","Another Sad Love Song",244746
"2022-04-12 12:15","The 1975","Sincerity Is Scary",225955
"2022-04-12 12:18","Carly Rae Jepsen","First Time",215800
"2022-04-12 12:21","Rex Orange County","Uno",171789
"2022-04-12 12:24","Billie Eilish","lovely (with Khalid)",200185
"2022-04-12 12:29","Khalid","American Teen",250746
"2022-04-12 12:32","The Weeknd","Blinding Lights",200040
"2022-04-12 12:35","Khalid","Saved",206533
"2022-04-12 12:38","Rex Orange County","Laser Lights",131080
"2022-04-12 12:43","Rex Orange County","Nothing",293346
"2022-04-12 12:44","Rex Orange County","Edition",115000
"2022-04-12 12:48","Khalid","Talk (feat. Disclosure)",197573
"2022-04-12 12:50","Twenty One Pilots","Levitate",145946
"2022-04-12 12:53","Paramore","Told You So",188946
"2022-04-12 12:56","Paramore","Hard Times",182693
"2022-04-12 13:00","All Time Low","Somewhere in Neverland",225292
"2022-04-12 13:03","Djalil Palermo","Ga3 Li Srali",150427
"2022-04-12 13:06","Rex Orange County","Face to Face",219800
"2022-04-12 13:10","Twenty One Pilots","Pet Cheetah",198360
"2022-04-12 13:13","Twenty One Pilots","Heathens",195920
"2022-04-12 13:16","Liam Payne","Bedroom Floor",188233
"2022-04-12 13:19","The Maine","Black Butterflies and Déjà Vu",203057
"2022-04-12 13:22","Rex Orange County","You've Got a Friend in Me",139521
"2022-04-12 13:26","Twenty One Pilots","Car Radio",267720
"2022-04-12 13:33","Rex Orange County","It's Not The Same Anymore",386200
"2022-04-12 13:37","Twenty One Pilots","The Run and Go",229000
"2022-04-12 13:40","Khalid","8TEEN",228600
"2022-04-12 13:43","Moha K","Elle (pt.1)",161924
"2022-04-12 13:55","Khalid","Saturday Nights",125366
"2022-04-13 13:58","GIMS","Est-ce que tu m'aimes ? - Pilule bleue",20372
"2022-04-13 13:58","Khalid","Saturday Nights",86348
"2022-04-13 13:58","PNL","Zoulou tchaing",23
"2022-04-13 14:02","The Maine","Numb Without You",212857
"2022-04-13 14:04","Rex Orange County","10/10",146093
"2022-04-13 14:07","Khalid","Free Spirit",182080
"2022-04-13 14:11","Twenty One Pilots","Level of Concern",220051
"2022-04-13 14:17","Twenty One Pilots","Chlorine",324466
"2022-04-13 14:17","Rex Orange County","Rain Man",44120
"2022-04-13 14:22","Twenty One Pilots","Leave the City",280493
"2022-04-13 14:26","Twenty One Pilots","Jumpsuit",238560
"2022-04-13 14:29","Rex Orange County","Always",197333
"2022-04-13 14:31","Lil Peep","Broken Smile (My All)",83117
"2022-04-13 14:34","Rex Orange County","Green Eyes, Pt. II",200412
"2022-04-13 14:36","Rex Orange County","Untitled",135706
"2022-04-13 14:39","Twenty One Pilots","Smithereens",177040
"2022-04-13 14:43","Rex Orange County","New House",199052
"2022-04-13 14:45","Twenty One Pilots","Legend",172560
"2022-04-13 14:50","Twenty One Pilots","Morph",258853
"2022-04-13 14:54","Rex Orange County","Sycamore Girl",280333
"2022-04-13 14:58","Khalid","Better",229400
"2022-04-13 15:01","Khalid","Outta My Head (with John Mayer)",177066
"2022-04-13 15:04","Trevor Daniel","Falling",159381
"2022-04-13 15:08","The Maine","My Best Habit",234667
"2022-04-13 15:12","Rex Orange County","Pluto Projector",267520
"2022-04-13 15:13","OBOY","Nuit",3211
"2022-04-13 15:13","Lewis Capaldi","Someone You Loved",9250
"2022-04-13 15:13","Twenty One Pilots","Stressed Out",50908
"2022-04-13 15:20","Ang Walang Kwentang Podcast","No More FOMO: Films and Series Na Sana’y Kami’y Naki-Usow",291395
"2022-04-13 15:44","Ang Walang Kwentang Podcast","Tatay Memz Feat. Frankie and Miel Pangilinan",874203
"2022-04-14 11:28","Coldplay","My Universe",228000
"2022-04-14 11:31","The Maine","Loved You A Little (with Taking Back Sunday and Charlotte Sands)",207280
"2022-04-14 11:32","BTS","Dynamite",55439
"2022-04-14 11:44","The Maine","Loved You A Little (with Taking Back Sunday and Charlotte Sands)",3100
"2022-04-15 10:45","The Maine","Loved You A Little (with Taking Back Sunday and Charlotte Sands)",10835
"2022-04-15 10:49","BTS","Dynamite",199053
"2022-04-15 10:53","Zack Tabudlo","Habang Buhay",244067
"2022-04-15 10:56","Sam Concepcion","Diwata (Miss Universe Philippines 2021)",210959
"2022-04-15 11:00","The Maine","Black Butterflies and Déjà Vu",203057
"2022-04-15 11:03","BTS","Permission to Dance",187585
"2022-04-15 11:16","Zack Tabudlo","Pano",170378
"2022-04-15 15:42","Coldplay","My Universe",228000
"2022-04-15 15:45","The Maine","Loved You A Little (with Taking Back Sunday and Charlotte Sands)",207280
"2022-04-15 15:46","BTS","Dynamite",34339
"2022-04-15 15:52","BTS","Dynamite",164725
"2022-04-15 16:01","Zack Tabudlo","Habang Buhay",239462
"2022-04-15 16:05","Sam Concepcion","Diwata (Miss Universe Philippines 2021)",210959
"2022-04-15 16:09","Zack Tabudlo","Pano",254400
"2022-04-15 16:19","The Maine","Black Butterflies and Déjà Vu",243
"2022-04-17 03:18","BTS","Permission to Dance",3389
"2022-04-17 03:18","The Maine","Black Butterflies and Déjà Vu",1260
"2022-04-17 03:19","Rex Orange County","Always",7615
"2022-04-17 03:21","Machine Gun Kelly","my ex's best friend (with blackbear)",139460
"2022-04-17 03:24","BTS","Butter",164441
"2022-04-17 03:36","Paramore","Brick by Boring Brick",141797
"2022-04-18 06:13","Ang Walang Kwentang Podcast","Tatay Memz Feat. Frankie and Miel Pangilinan",4947
"2022-04-18 07:05","Ang Walang Kwentang Podcast","Tatay Memz Feat. Frankie and Miel Pangilinan",2238561
"2022-04-18 09:24","BTS","Dynamite",199053
"2022-04-18 09:27","BTS","Film out",214620
"2022-04-18 09:30","Zack Tabudlo","Pano",140153
"2022-04-18 09:34","Zack Tabudlo","Pano",114273
"2022-04-18 10:12","Jawsh 685","Savage Love (Laxed – Siren Beat) [BTS Remix]",16126
"2022-04-20 09:32","Jawsh 685","Savage Love (Laxed – Siren Beat) [BTS Remix]",169158
"2022-04-20 09:35","BTS","Permission to Dance",187585
"2022-04-20 09:38","Twenty One Pilots","Shy Away",175044
"2022-04-20 09:41","BTS","Butter",164441
"2022-04-20 09:45","Khalid","Better",229400
"2022-04-20 09:57","Paramore","Brick by Boring Brick",130990
"2022-04-20 10:25","Rex Orange County","KEEP IT UP",183000
"2022-04-20 10:29","Rex Orange County","OPEN A WINDOW (feat. Tyler, The Creator)",218586
"2022-04-20 10:32","Rex Orange County","WORTH IT",164733
"2022-04-20 10:35","Rex Orange County","AMAZING",209200
"2022-04-20 10:39","Rex Orange County","ONE IN A MILLION",194893
"2022-04-20 10:45","Rex Orange County","IF YOU WANT IT",187160
"2022-04-20 10:49","Rex Orange County","7AM",199200
"2022-04-20 10:52","Rex Orange County","THE SHADE",181506
"2022-04-20 10:54","Rex Orange County","MAKING TIME",115400
"2022-04-20 11:04","Rex Orange County","SHOOT ME DOWN",292466
"2022-04-20 11:07","Rex Orange County","WHO CARES?",149480
"2022-04-20 11:10","Rex Orange County","ONE IN A MILLION",194893
"2022-04-20 11:14","Harry Styles","As It Was",167346
"2022-04-20 11:17","Conan Gray","Crush Culture",204173
"2022-04-20 11:24","Phum Viphurit","Lover Boy",236773
"2022-04-20 11:32","Joji","SLOW DANCING IN THE DARK",147351
"2022-04-20 11:46","Rex Orange County","Always",32532
"2022-04-20 12:23","Fall Out Boy","Lake Effect Kid",220533
"2022-04-20 12:25","Rex Orange County","Every Way",133440
"2022-04-20 12:38","Paramore","Rose-Colored Boy",160026
"2022-04-20 14:13","Paramore","Rose-Colored Boy",53281
"2022-04-20 14:16","Khalid","Free Spirit",182080
"2022-04-20 14:19","Rex Orange County","You've Got a Friend in Me",139521
"2022-04-20 14:22","Lewis Capaldi","Someone You Loved",182160
"2022-04-20 14:25","The Maine","Don't Come Down",192825
"2022-04-20 14:27","GIMS","Est-ce que tu m'aimes ? - Pilule bleue",1152
"2022-04-20 14:27","Moha K","Elle (pt.1)",660
"2022-04-20 14:27","Lil Peep","Broken Smile (My All)",99182
"2022-04-20 14:30","The Maine","Bad Behavior",190308
"2022-04-20 14:35","The Maine","Diet Soda Society",8247
"2022-04-20 14:35","Rex Orange County","Best Friend",262231
"2022-04-20 14:39","Paramore","Hard Times",182693
"2022-04-20 14:42","Paramore","Rose-Colored Boy",212853
"2022-04-20 14:45","Paramore","Told You So",188946
"2022-04-20 14:49","Paramore","Forgiveness",219760
"2022-04-20 14:53","Paramore","Fake Happy",235706
"2022-04-20 14:57","Paramore","26",221720
"2022-04-20 15:01","Paramore","Pool",232786
"2022-04-20 15:04","Paramore","Grudges",187466
"2022-04-20 15:07","Paramore","Caught in the Middle",47625
"2022-04-20 15:07","Paramore","Idle Worship",575
"2022-04-20 15:07","Paramore","Tell Me How",4708
"2022-04-20 15:07","Paramore","No Friend",980
"2022-04-20 15:10","Liam Payne","Bedroom Floor",188233
"2022-04-20 15:13","GIMS","Est-ce que tu m'aimes ? - Pilule bleue",203869
"2022-04-20 15:25","Rex Orange County","It Gets Better",92363
"2022-04-21 03:34","Fall Out Boy","Thnks fr th Mmrs",203506
"2022-04-21 03:38","Twenty One Pilots","The Outside",216758
"2022-04-21 03:41","The Maine","Black Butterflies and Déjà Vu",203057
"2022-04-21 03:42","Rex Orange County","Face to Face",68399
"2022-04-21 03:46","BTS","Permission to Dance",187585
"2022-04-21 03:50","The Maine","Loved You A Little (with Taking Back Sunday and Charlotte Sands)",207280
"2022-04-21 03:56","BTS","Butter",164441
"2022-04-21 04:00","Khalid","Better",229400
"2022-04-21 04:02","Rex Orange County","10/10",146093
"2022-04-21 04:15","Alfie Castley","Teenage Mona Lisa",46182
"2022-04-21 04:21","Kamikazee","Halik",3114
"2022-04-21 04:21","BTS","Butter - Megan Thee Stallion Remix",41731
"2022-04-21 04:21","Alfie Castley","Teenage Mona Lisa",678
"2022-04-21 04:21","Rex Orange County","KEEP IT UP",1624
"2022-04-21 04:21","Zack Tabudlo","Habang Buhay",3531
"2022-04-21 04:26","Zack Tabudlo","Habang Buhay",244067
"2022-04-21 04:28","Fred Engay","Katabi",137835
"2022-04-21 04:32","Adele","Easy On Me",224745
"2022-04-21 04:36","jikamarie","lutang",272161
"2022-04-21 04:39","Jamie Miller","Here's Your Perfect",158661
"2022-04-21 04:43","Zack Tabudlo","Pano",254400
"2022-04-21 04:44","anees","sun and moon",56318
"2022-04-21 04:49","SB19","What?",270257
"2022-04-21 04:53","Ed Sheeran","Shivers",63262
"2022-04-22 02:13","BTS","Dynamite",199053
"2022-04-22 02:17","Zack Tabudlo","Pano",254400
"2022-04-22 02:21","Coldplay","My Universe",228000
"2022-04-22 02:33","The Maine","Black Butterflies and Déjà Vu",30286
"2022-04-22 03:26","The Maine","Black Butterflies and Déjà Vu",172860
"2022-04-22 03:29","BTS","Permission to Dance",187585
"2022-04-22 03:33","Zack Tabudlo","Habang Buhay",244067
"2022-04-22 03:37","Sam Concepcion","Diwata (Miss Universe Philippines 2021)",210959
"2022-04-22 03:42","Rex Orange County","Always",197333
"2022-04-22 03:44","BTS","Butter",164441
"2022-04-22 03:59","Paramore","Brick by Boring Brick",161971
"2022-04-22 15:12","Paramore","Brick by Boring Brick",1517
"2022-04-22 15:12","Khalid","Better",1148
"2022-04-22 15:15","Rex Orange County","10/10",146093
"2022-04-22 15:19","Machine Gun Kelly","my ex's best friend (with blackbear)",139460
"2022-04-22 15:22","Paramore","Rose-Colored Boy",212853
"2022-04-22 15:25","Jawsh 685","Savage Love (Laxed – Siren Beat) [BTS Remix]",184905
"2022-04-22 15:37","Rex Orange County","KEEP IT UP",80790
"2022-04-22 17:06","The Maine","Loved You A Little (with Taking Back Sunday and Charlotte Sands)",23
"2022-04-22 17:06","Paramore","Hard Times",1397
"2022-04-22 17:10","BTS","Permission to Dance",187585
"2022-04-22 17:13","Rex Orange County","Always",197333
"2022-04-22 17:28","Jawsh 685","Savage Love (Laxed – Siren Beat) [BTS Remix]",155461
"2022-04-23 00:48","The Maine","Don't Come Down",23
"2022-04-23 00:48","Paramore","Brick by Boring Brick",816
"2022-04-23 00:48","BTS","Dynamite",1164
"2022-04-23 00:48","Jawsh 685","Savage Love (Laxed – Siren Beat) [BTS Remix]",7551
"2022-04-23 00:49","Rex Orange County","10/10",23
"2022-04-23 00:49","Coldplay","My Universe",23
"2022-04-23 00:49","blackbear","I feel 2 much",23
"2022-04-23 00:49","The Maine","Lips",23
"2022-04-23 00:49","Alfie Castley","Teenage Mona Lisa",546
"2022-04-23 00:49","Zack Tabudlo","Pano",2325
"2022-04-23 00:49","Fall Out Boy","Lake Effect Kid",683
"2022-04-23 00:49","Twenty One Pilots","The Outside",23
